blockNumber,blockTimestamp,blockHash,transactionHash,transactionIndex,logIndex,id,contractAddress
7075788,2019-01-16 11:56:19,0xfc638db1e94812cb0ba32d55ffc4f1a8b4aa30980aaf7f7cb0cd4c1636dfa405,0xfc753f3c13bd4801ef7d5d375898c78c8c43566507256a093fedf5c8250466b7,103,130,0xfc638db1e94812cb0ba32d55ffc4f1a8b4aa30980aaf7f7cb0cd4c1636dfa405-130,41a322b28d0ff354040e2cbc676f0320d8c8850d
7075810,2019-01-16 12:01:32,0xe388b13cd44989f8d7a5fae7058e6cf15ed5f03f52d8acd2a3bd4b10b87f59e1,0x10f25d1e640b036877b453fb12ced4b9d66f512bf539a1821c0a47e246a5f183,94,67,0xe388b13cd44989f8d7a5fae7058e6cf15ed5f03f52d8acd2a3bd4b10b87f59e1-67,41a322b28d0ff354040e2cbc676f0320d8c8850d
7075969,2019-01-16 12:48:04,0x9c8cd602abc30eeac96cae766ecd2a5d2d9383f32c81e934571334cc13c5561e,0xf8e26af51abb0e8219779899c909ef5930068f54364ec75898ffb15577deae80,61,60,0x9c8cd602abc30eeac96cae766ecd2a5d2d9383f32c81e934571334cc13c5561e-60,41a322b28d0ff354040e2cbc676f0320d8c8850d
7075985,2019-01-16 12:52:41,0x561dd9fcf50baff45d81d9c8b942c0998c2915ce414690759f51eed8710ba9d8,0xea107ea33d21c94208d272f272fd3a7df990abed1ec76f7ed051094ec2cf6d21,87,92,0x561dd9fcf50baff45d81d9c8b942c0998c2915ce414690759f51eed8710ba9d8-92,41a322b28d0ff354040e2cbc676f0320d8c8850d
7075985,2019-01-16 12:52:41,0x561dd9fcf50baff45d81d9c8b942c0998c2915ce414690759f51eed8710ba9d8,0x9bc3930f250532082f25333654bf53e9cc3931060c1675ac448061ba4d891a3d,93,95,0x561dd9fcf50baff45d81d9c8b942c0998c2915ce414690759f51eed8710ba9d8-95,41a322b28d0ff354040e2cbc676f0320d8c8850d
7075993,2019-01-16 12:55:26,0xf7e4fd60176194dff413c8207603e69c88a4495b4f39d2ce128f3220dcae3d03,0xf3dcfa5a72d6ec2df658ac8faf9c0922ac1f9b2905a69ccb1322190bd49a3f1c,103,97,0xf7e4fd60176194dff413c8207603e69c88a4495b4f39d2ce128f3220dcae3d03-97,41a322b28d0ff354040e2cbc676f0320d8c8850d
7075993,2019-01-16 12:55:26,0xf7e4fd60176194dff413c8207603e69c88a4495b4f39d2ce128f3220dcae3d03,0xa70af1217bae6c92d09533b1a7b4bbc91a7bfbf88352fa1d744aa6698e74fe52,104,98,0xf7e4fd60176194dff413c8207603e69c88a4495b4f39d2ce128f3220dcae3d03-98,41a322b28d0ff354040e2cbc676f0320d8c8850d
7076023,2019-01-16 13:02:09,0x34edb24bcdce814233d1fb7bf2b2a52deec280329cd4544770617c0a52a1ab6b,0x9c659a095569f8431a7ce60212d073223c15fe384a883b4e00eeaa3299dab096,83,101,0x34edb24bcdce814233d1fb7bf2b2a52deec280329cd4544770617c0a52a1ab6b-101,41a322b28d0ff354040e2cbc676f0320d8c8850d
7076025,2019-01-16 13:02:28,0x1b67de7174eea6bf68ca88c869ead1988dc9881a23936a6dcbbb869993b6c417,0xc1c84055eb28aa50d1043b1537b974b5c4f4c4c32ff21a3c1cb4f3035b0ceda8,113,103,0x1b67de7174eea6bf68ca88c869ead1988dc9881a23936a6dcbbb869993b6c417-103,41a322b28d0ff354040e2cbc676f0320d8c8850d
7076134,2019-01-16 13:30:54,0xf2ceb48f4120a496fe16fd17f6d018b6e0b751a01ca3b2934364c90184376f24,0xde8fa5c9cfe8ac40e586e74b07a17b3c5a7974015081c29818352dca9440e25b,71,40,0xf2ceb48f4120a496fe16fd17f6d018b6e0b751a01ca3b2934364c90184376f24-40,41a322b28d0ff354040e2cbc676f0320d8c8850d
7076335,2019-01-16 14:22:29,0x279af4b6b74a294beec405f8044b6f25586e22430352849ba3b2934255aca45d,0xa0856090ca329943905524a9867658c1fbea1124253cb569c7306074a06492c3,96,84,0x279af4b6b74a294beec405f8044b6f25586e22430352849ba3b2934255aca45d-84,41a322b28d0ff354040e2cbc676f0320d8c8850d
7076357,2019-01-16 14:27:40,0x6a73d82275927fe733f8d26e0b4d37be996b4bc6a9b80f5277a801bc1452cdab,0xe59ccd1f05f178e09fa8944442fbe291227df37c73271a34d1d5a6398785513f,65,82,0x6a73d82275927fe733f8d26e0b4d37be996b4bc6a9b80f5277a801bc1452cdab-82,41a322b28d0ff354040e2cbc676f0320d8c8850d
7076468,2019-01-16 14:54:26,0x2bdc7442e8cd43fd140d1f8c8b462b1ef6b98e14a0aa2b763ef33e02eea827da,0xf01b7de469822f45cfeb35b237be4e723b07515824e43d01920a41b0ace1c932,71,71,0x2bdc7442e8cd43fd140d1f8c8b462b1ef6b98e14a0aa2b763ef33e02eea827da-71,41a322b28d0ff354040e2cbc676f0320d8c8850d
7076486,2019-01-16 14:58:00,0x90e8f0d1d68816a8711d2e198bc894de73dfb0d2b02ad6fdf1aacb2c700d9b52,0xcbe038f22a201a92206ed85f7f1fcc742d76e11f4f9d6faa80e005e39320f363,90,106,0x90e8f0d1d68816a8711d2e198bc894de73dfb0d2b02ad6fdf1aacb2c700d9b52-106,41a322b28d0ff354040e2cbc676f0320d8c8850d
7076508,2019-01-16 15:04:28,0xdf19ee030d199dba44903a225bdeeb0b0d0786a1f10ddbb7db1126200a41c0b9,0x576ed48fdbeefff1f1fe78e25542dc28a47b319aff9aef892145beac2744949e,136,101,0xdf19ee030d199dba44903a225bdeeb0b0d0786a1f10ddbb7db1126200a41c0b9-101,41a322b28d0ff354040e2cbc676f0320d8c8850d
7076522,2019-01-16 15:08:06,0x18bdb82d1d1fc37cafe5056ff1e9cd782f33ed67ce2453f24f82db373e60caed,0xcdfc7b22a1bd8a8d0b4c1410b8c834bcec110c0a31a4f7bdfa84b377180b8778,112,119,0x18bdb82d1d1fc37cafe5056ff1e9cd782f33ed67ce2453f24f82db373e60caed-119,41a322b28d0ff354040e2cbc676f0320d8c8850d
7076533,2019-01-16 15:10:50,0xcf9594e4a66774aba46248620b532b89f9a439f34468d227e9882f3245c809d3,0x9c264a975106f7fe900aad1ce59c6eaaec6d07d9b3b61fe10bd3703cfb74939e,63,63,0xcf9594e4a66774aba46248620b532b89f9a439f34468d227e9882f3245c809d3-63,41a322b28d0ff354040e2cbc676f0320d8c8850d
7076541,2019-01-16 15:13:22,0x127efdcff9d8255d1c522e0f9e542c96d164336a86e83c0bc1296822ca74811d,0xb16f1924bdf015309c57907c6f3b7a39457469a6af8743e2cd9cab133143aece,45,97,0x127efdcff9d8255d1c522e0f9e542c96d164336a86e83c0bc1296822ca74811d-97,41a322b28d0ff354040e2cbc676f0320d8c8850d
7076566,2019-01-16 15:19:15,0xf8a852d2ebe88e013f49bb0f36d9913d8537d061636a06532347d1ba7be59711,0x23e75c6bab9d03202b8018d948e25f3b4482572a0fbc9139eb3f657140cd5801,47,63,0xf8a852d2ebe88e013f49bb0f36d9913d8537d061636a06532347d1ba7be59711-63,41a322b28d0ff354040e2cbc676f0320d8c8850d
7076570,2019-01-16 15:20:43,0x9da1abaa3dbf91250c2b6be151096f689079ac9262bc0050164ba5a035342728,0x77a13363da3621c2d67a9509aaf11f2616f2ccf44e34f626a16e0d212fc42ec3,34,21,0x9da1abaa3dbf91250c2b6be151096f689079ac9262bc0050164ba5a035342728-21,41a322b28d0ff354040e2cbc676f0320d8c8850d
7076729,2019-01-16 15:56:51,0xc1068cb64317f6899b28682724c45c407cd51dfc224ba4749952e00b7be74d95,0x41c34b7aa0f68f7b279d0a87a97a1a8764c5d8f6496d02d1b1b2fbfc9254fd72,24,19,0xc1068cb64317f6899b28682724c45c407cd51dfc224ba4749952e00b7be74d95-19,41a322b28d0ff354040e2cbc676f0320d8c8850d
7076864,2019-01-16 16:27:07,0x126e1d3e17e7e1b0c7c778ba2b5cca050391ff5fa044cd60e43b720a8dfe0cc2,0x6fbd00d610c42a682b0ef2dd7805f9b26e05d28b805054ebd49524daf8ba6ad2,34,36,0x126e1d3e17e7e1b0c7c778ba2b5cca050391ff5fa044cd60e43b720a8dfe0cc2-36,41a322b28d0ff354040e2cbc676f0320d8c8850d
7076864,2019-01-16 16:27:07,0x126e1d3e17e7e1b0c7c778ba2b5cca050391ff5fa044cd60e43b720a8dfe0cc2,0x6fbd00d610c42a682b0ef2dd7805f9b26e05d28b805054ebd49524daf8ba6ad2,34,37,0x126e1d3e17e7e1b0c7c778ba2b5cca050391ff5fa044cd60e43b720a8dfe0cc2-37,41a322b28d0ff354040e2cbc676f0320d8c8850d
7076899,2019-01-16 16:35:47,0xfe8ed9d4b84f10165e73b029c917c8a3fc272d09e076c18eb6a62ea18a5eb780,0xe516af9fa04202434371ce2dbcf28a15297f2aafc36dacfabd4e10c60d19cb40,67,42,0xfe8ed9d4b84f10165e73b029c917c8a3fc272d09e076c18eb6a62ea18a5eb780-42,41a322b28d0ff354040e2cbc676f0320d8c8850d
7076913,2019-01-16 16:40:10,0x952cb867424936575973b0d26778b9e83fffa330c629556fd01fe5516465984f,0xbc4167d2c532751325d36c8b984ee97f7c5b0681859e0d45025840ba09741c6f,49,42,0x952cb867424936575973b0d26778b9e83fffa330c629556fd01fe5516465984f-42,41a322b28d0ff354040e2cbc676f0320d8c8850d
7076943,2019-01-16 16:49:12,0xac4f6f67361bb10ef9967e8560ddf1fe5beace07f7d52ba96876278e86cc5640,0x332251f2612d6c69d04bbb293228798b48a166fdc8f7b4e2a0fb2ad7d746edb8,59,22,0xac4f6f67361bb10ef9967e8560ddf1fe5beace07f7d52ba96876278e86cc5640-22,41a322b28d0ff354040e2cbc676f0320d8c8850d
7076982,2019-01-16 16:59:04,0x365beb604c758b5bb5c2cdd96c3fb3894088c98388a4b50c0aa596aeb639b144,0x6437b5dc6eae640d973030eedb4eaca3fcdf320fcbecdbd18225300195a6be37,208,91,0x365beb604c758b5bb5c2cdd96c3fb3894088c98388a4b50c0aa596aeb639b144-91,41a322b28d0ff354040e2cbc676f0320d8c8850d
7076982,2019-01-16 16:59:04,0x365beb604c758b5bb5c2cdd96c3fb3894088c98388a4b50c0aa596aeb639b144,0x6437b5dc6eae640d973030eedb4eaca3fcdf320fcbecdbd18225300195a6be37,208,92,0x365beb604c758b5bb5c2cdd96c3fb3894088c98388a4b50c0aa596aeb639b144-92,41a322b28d0ff354040e2cbc676f0320d8c8850d
7076996,2019-01-16 17:03:01,0x8eabf55507463d39492bd5877db532c34eb224d5ca88f901343b3f56c5fcc0cb,0x16f2f43ff2d4859381538f90d389d2ccb921fb70b42de585c6d12ceaad8f5ac1,29,26,0x8eabf55507463d39492bd5877db532c34eb224d5ca88f901343b3f56c5fcc0cb-26,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077002,2019-01-16 17:05:21,0x383d76784af6a9edc93fd248b132e150f443a43354b24e70f0b7a0687de22f6f,0x4964c701b50e015f56e81a87326701e611c76a952ddd835fbf4a19a3b43dc3bb,99,73,0x383d76784af6a9edc93fd248b132e150f443a43354b24e70f0b7a0687de22f6f-73,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077035,2019-01-16 17:11:21,0xc0a09d43f2fd0f371bdc8159777d95f9e3020a32cb90a318c3141b16d419b585,0x97d0172deb6ac0dc4c42efed2d41c08ec43d5470165b618450325d72123504b4,47,16,0xc0a09d43f2fd0f371bdc8159777d95f9e3020a32cb90a318c3141b16d419b585-16,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077050,2019-01-16 17:14:38,0xe35c8678b30a05f761f93a0f7b72d3822afe07e8321647b40baf62b28a3109a3,0x6c9d1c386af0ce96ed27c9ba931b5add3e98b8b57e4fe7879777a059160dfc03,105,95,0xe35c8678b30a05f761f93a0f7b72d3822afe07e8321647b40baf62b28a3109a3-95,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077055,2019-01-16 17:16:24,0x758fa4085c873b03a3b0f474a02561f66894d00044e4136a69c53953e8c742f0,0x599e9812072cdedd2bee44f64fe309bc31433b04d209b5b2f082ba45f5ab60f0,59,44,0x758fa4085c873b03a3b0f474a02561f66894d00044e4136a69c53953e8c742f0-44,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077057,2019-01-16 17:16:43,0x80ee83a8bfd76736972a2424433cd371e031cb6b24b37ea228e1f618ac60783b,0x768f529052d5b437f1c07ca3fe498a4da707458c96ed2a22187823fdebf7c723,20,12,0x80ee83a8bfd76736972a2424433cd371e031cb6b24b37ea228e1f618ac60783b-12,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077065,2019-01-16 17:19:40,0x355c4a1e8aa7215c2f188a97409096fe69a8bfb89c71dc958f3c82c4f8403f5e,0x31f1bbdc6d155aa613d1376596986760f06817072a05e59c8b7715c1cec97df6,82,90,0x355c4a1e8aa7215c2f188a97409096fe69a8bfb89c71dc958f3c82c4f8403f5e-90,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077080,2019-01-16 17:21:23,0x0ec3817509fe96b7d7df07240cd178d809176437435f387a8ea2b5457d8d8e1d,0x44a9aaa2133dc825f2f521ef0624d242be4456fd020f571c444716602a3650bd,16,16,0x0ec3817509fe96b7d7df07240cd178d809176437435f387a8ea2b5457d8d8e1d-16,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077088,2019-01-16 17:23:03,0xed2bfbcc73ca9c1419b2cdb44fa02f0257c636782662afbb7b8c9e986c19be03,0x9d6a88a16e4c358f5e8b63c4ba016970d1adfcc108d32d0a37b7bca61cc4ae8b,107,100,0xed2bfbcc73ca9c1419b2cdb44fa02f0257c636782662afbb7b8c9e986c19be03-100,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077126,2019-01-16 17:32:22,0x68bc184b19264b39da82bf85a2b62d2e7fd86ac43c74d0086f314e8bba848573,0xd4e6f1e09b5d3c751971bf5577d11a87dfdd0060989d0832e34dbe06b932630c,114,99,0x68bc184b19264b39da82bf85a2b62d2e7fd86ac43c74d0086f314e8bba848573-99,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077141,2019-01-16 17:36:02,0x44e892727f0638a5e3a096232a4385402e23ddbc363848b8cae1a2f9d9539351,0x9af45254a109e4690b4cb2d95d0641750c9325a4206c7d6792b7a122fe4415fc,69,89,0x44e892727f0638a5e3a096232a4385402e23ddbc363848b8cae1a2f9d9539351-89,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077240,2019-01-16 17:58:18,0xe21a8588497aa2f935c79bcdb545ab150fd4aa13fa2a1ef97d2e67e6b1406d5e,0x2ce6799d18a68ff747e14e45b31e4ee9a46be077cb26b5c89d6d34167e623a19,82,130,0xe21a8588497aa2f935c79bcdb545ab150fd4aa13fa2a1ef97d2e67e6b1406d5e-130,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077320,2019-01-16 18:16:17,0x089b6f7b819f829bf14bbe6b60e02cf6fc58059cb7307534fb874d1821cdc292,0xde3059f6c9f656c2317146d152cf9eadbd21185eb677807c44b827e3037d3dc0,28,29,0x089b6f7b819f829bf14bbe6b60e02cf6fc58059cb7307534fb874d1821cdc292-29,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077322,2019-01-16 18:16:29,0xc6762496053b0987ab44f774f39502fe90864b30b96792c4a186fa53c8fe9cfc,0x866107e6b6bdb01c07bc9e1475a4b1d73aa9d5032317d1d577305df71cfec2d8,65,64,0xc6762496053b0987ab44f774f39502fe90864b30b96792c4a186fa53c8fe9cfc-64,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077381,2019-01-16 18:31:27,0x1e6de068eff0c8e3a1156b1f38bfd91f4cedb96c9de4e30327a161fdcc641f3a,0x47bbfd3004ab503ef664fc77472b819157408120c16f455fc66d56a83be9f103,169,76,0x1e6de068eff0c8e3a1156b1f38bfd91f4cedb96c9de4e30327a161fdcc641f3a-76,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077381,2019-01-16 18:31:27,0x1e6de068eff0c8e3a1156b1f38bfd91f4cedb96c9de4e30327a161fdcc641f3a,0x66a12ab1bd9f70d7916cb140bdbbcdcb95ded6d5a4a53cffcee4c10f3faf1cee,170,77,0x1e6de068eff0c8e3a1156b1f38bfd91f4cedb96c9de4e30327a161fdcc641f3a-77,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077382,2019-01-16 18:32:31,0x52b51b59480d4b2e1b3aae52fae1a488be1f165a7f6ceb0bdcabae763ed69532,0x5d45014c582193541f9a33737380e6122698a29e816aee288799703c75850b9a,104,64,0x52b51b59480d4b2e1b3aae52fae1a488be1f165a7f6ceb0bdcabae763ed69532-64,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077389,2019-01-16 18:36:16,0x58ec888b818d86e5c37283115c67d86ea945666840deeef018465d8f0205a484,0xe043ab365fb15ae828962809f8194141fbe90921fba00ae728d5d12129f1e047,56,49,0x58ec888b818d86e5c37283115c67d86ea945666840deeef018465d8f0205a484-49,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077418,2019-01-16 18:42:40,0xa016f739af35ff17548b46f6a56b1b5b7a7d7d4f399f4b0f1cdabe75bfe8e08e,0x9ffdaac2a4c12a5d70d99bcff0d61dbb458fc8b8c62bbc9c35dc0ab3f72bb1b5,41,32,0xa016f739af35ff17548b46f6a56b1b5b7a7d7d4f399f4b0f1cdabe75bfe8e08e-32,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077424,2019-01-16 18:44:28,0x33adc79f33089fd7f1835e916b3b233c54eaf546b04d47c663421c04285f07af,0x2593d2a5c27e5b7671bb50742bf814307e2352374cbadadec61254f8399fe17c,149,92,0x33adc79f33089fd7f1835e916b3b233c54eaf546b04d47c663421c04285f07af-92,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077440,2019-01-16 18:47:38,0x5fb029913f20a077afcec202d4ed600bea5d86fe02bd4abbed4a1c670a8549c0,0x993721bbdf4d4ec851da4edd876257f616f0682b0372fd5560a9df9748fd251e,66,64,0x5fb029913f20a077afcec202d4ed600bea5d86fe02bd4abbed4a1c670a8549c0-64,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077454,2019-01-16 18:52:46,0x4436a9cbb1107e1bf352bc1e468395ac096f58a258b345e21536a2b6aa7535fd,0xd6ae7d951af62af020f38130baf4649e9068d392694b73d235dfd1662d05c61d,51,120,0x4436a9cbb1107e1bf352bc1e468395ac096f58a258b345e21536a2b6aa7535fd-120,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077459,2019-01-16 18:54:24,0xea1f797cac74f8e03c6030fba9b84e2abecc377dd9694595e718f6765e300250,0xcc96454322dd99ed911bf7cbc33a1c702f90671ffd59ec14e12bd074490661f4,89,62,0xea1f797cac74f8e03c6030fba9b84e2abecc377dd9694595e718f6765e300250-62,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077484,2019-01-16 19:01:14,0xdab490066f4a1ef0f4050204d9ddcfa506e26d98a4b092766446598d26b4b2c8,0x741c4a1aa8c8fb9461e23b17c56a49e8fb5629ec56199408bd700cd4e5acb45a,77,111,0xdab490066f4a1ef0f4050204d9ddcfa506e26d98a4b092766446598d26b4b2c8-111,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077495,2019-01-16 19:04:26,0x0381712fd8e64b43238d5c7f4ac967cbccc124dd05de29cc007a9aace90c0799,0x5b9c32bd1168c3453b4ecaeb863b1c84350b28dd4875c4b9aa1836cfb676fd3b,75,81,0x0381712fd8e64b43238d5c7f4ac967cbccc124dd05de29cc007a9aace90c0799-81,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077499,2019-01-16 19:06:17,0xd48761295ea30c624b6d41d4c1b32deea8f19c4558e6a3a4f068c46ffe18a752,0x54fa008ee2020bc9809b53e0c25587e81562e9edd62762665630ac2779ac913f,56,157,0xd48761295ea30c624b6d41d4c1b32deea8f19c4558e6a3a4f068c46ffe18a752-157,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077501,2019-01-16 19:07:36,0x7f98e0068c9e70697aad4fb0b13a96acd9e1b4e7c12f26f5db583ec071ecb5e3,0xa0dbac6609f298e85fa7825f9299846e034973ed70b05c0f5724e20615d12e34,89,167,0x7f98e0068c9e70697aad4fb0b13a96acd9e1b4e7c12f26f5db583ec071ecb5e3-167,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077501,2019-01-16 19:07:36,0x7f98e0068c9e70697aad4fb0b13a96acd9e1b4e7c12f26f5db583ec071ecb5e3,0x20d98e17776dda960a3a744cd975066094c5c39f83a3c8df1a96f42f8f43aee3,90,171,0x7f98e0068c9e70697aad4fb0b13a96acd9e1b4e7c12f26f5db583ec071ecb5e3-171,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077501,2019-01-16 19:07:36,0x7f98e0068c9e70697aad4fb0b13a96acd9e1b4e7c12f26f5db583ec071ecb5e3,0x20d98e17776dda960a3a744cd975066094c5c39f83a3c8df1a96f42f8f43aee3,90,170,0x7f98e0068c9e70697aad4fb0b13a96acd9e1b4e7c12f26f5db583ec071ecb5e3-170,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077501,2019-01-16 19:07:36,0x7f98e0068c9e70697aad4fb0b13a96acd9e1b4e7c12f26f5db583ec071ecb5e3,0xa0dbac6609f298e85fa7825f9299846e034973ed70b05c0f5724e20615d12e34,89,168,0x7f98e0068c9e70697aad4fb0b13a96acd9e1b4e7c12f26f5db583ec071ecb5e3-168,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077502,2019-01-16 19:07:56,0x0dcc59892389476e78ccb19601b75a20245d810b9503b5955978f41a4eb9db52,0x57432524bce7670c4a2b8c0f36551c1fd7d200d57c55d210129f0e20fc71a98b,116,78,0x0dcc59892389476e78ccb19601b75a20245d810b9503b5955978f41a4eb9db52-78,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077506,2019-01-16 19:09:13,0x5a1abe5ad99fb1f93bb0aff3d6792448362dcd4dd9a5a38366ca74f55bf4081e,0xd01ca36ef79fbd0d9e4ec06eb6c9225e1c826675085e466ae2e34d4d220a6baa,60,78,0x5a1abe5ad99fb1f93bb0aff3d6792448362dcd4dd9a5a38366ca74f55bf4081e-78,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077517,2019-01-16 19:11:44,0x940260f9ecc00621530b666dd54c192cd80aabf5bd92db5370bc582ecd813f74,0x3da88be8f41f598e491d9b3d531e31968e9f970e6db143b23e36879d4e1d54f3,52,83,0x940260f9ecc00621530b666dd54c192cd80aabf5bd92db5370bc582ecd813f74-83,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077524,2019-01-16 19:13:02,0xb81fbbc0083b71363179ee0612f4703b834ee0def72400668cd4febcab11e907,0x914d0dbf3ed875b27ae29b733b46b4917216598df27a046064f1bc54852e11db,111,54,0xb81fbbc0083b71363179ee0612f4703b834ee0def72400668cd4febcab11e907-54,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077545,2019-01-16 19:17:19,0xf9ea59d55f9eeb8823627689432b28ae32e60ae5db4b4d824f036b278f127329,0xc46aa48e9b05d05a1a2224f2c2c0aa8bfdfd636732259d3980ebf276945a72a9,52,31,0xf9ea59d55f9eeb8823627689432b28ae32e60ae5db4b4d824f036b278f127329-31,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077554,2019-01-16 19:19:48,0x385d7e3c91c8bdb77738626998c1c591082279e8fca445cee4f9ca6fc45198fc,0xce3a109321b9cae31d5da4bfafc5a7333f551c3dab97e304676d878ee5bc2f90,38,44,0x385d7e3c91c8bdb77738626998c1c591082279e8fca445cee4f9ca6fc45198fc-44,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077554,2019-01-16 19:19:48,0x385d7e3c91c8bdb77738626998c1c591082279e8fca445cee4f9ca6fc45198fc,0x59b56548f471e13547f2e50614c02ac838823a92bb283969b21e13ff77263330,60,85,0x385d7e3c91c8bdb77738626998c1c591082279e8fca445cee4f9ca6fc45198fc-85,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077554,2019-01-16 19:19:48,0x385d7e3c91c8bdb77738626998c1c591082279e8fca445cee4f9ca6fc45198fc,0x8bc2fa7821346abee557f48623c64544840ae0898f6814b66ae25828bf7c4a08,65,91,0x385d7e3c91c8bdb77738626998c1c591082279e8fca445cee4f9ca6fc45198fc-91,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077556,2019-01-16 19:20:47,0x7497b5c7a948470335b1421a32a230766d10eaa006fd6db1570c3c18df8d1206,0x189d4f19f829b99f69c902f59cb033a0a03095719410b099e5c48ad1ff6c78af,139,120,0x7497b5c7a948470335b1421a32a230766d10eaa006fd6db1570c3c18df8d1206-120,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077560,2019-01-16 19:21:55,0xcd9ba105f0bc546730504bd6abcf1739e9a519f3e70a66da72f211d046643c01,0xedc6d6f54406cded1510253955a185e25d7363bafe9769e877c3b84f9e2b956f,70,78,0xcd9ba105f0bc546730504bd6abcf1739e9a519f3e70a66da72f211d046643c01-78,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077565,2019-01-16 19:23:30,0x20fd6529805f82c1429d119c3b768c1b664bc4b7c19037bf745e4184ff37f038,0xc8e3f667c29442f65b0ddf51119780fb35fed5c629c572bf923fe55e56cbeef2,124,127,0x20fd6529805f82c1429d119c3b768c1b664bc4b7c19037bf745e4184ff37f038-127,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077569,2019-01-16 19:24:09,0x21d3f43abfd736dd0a96e7c1008d9b14731badd6df0c335853e8d9321d7b9714,0x06c92c49570a3bd85cfaa629e061a9793727c938565d1d05bb05acd1b0c8ad8b,103,97,0x21d3f43abfd736dd0a96e7c1008d9b14731badd6df0c335853e8d9321d7b9714-97,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077577,2019-01-16 19:27:18,0xb205fa43ae33f91de7501443c24ec3e1403fd88ca68c089ee1f944840238384c,0xe1ac2eb2371f6ad5df6485b7ccf547a0cc057b04e7729693f255881f7a6bfc71,132,109,0xb205fa43ae33f91de7501443c24ec3e1403fd88ca68c089ee1f944840238384c-109,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077579,2019-01-16 19:27:53,0xc6d7a7fec40fa8b17540e25c411ebfcbbfe0693c67f71f4609873f138bff8ac5,0x2f60b43ac5c99ce82379e20d493371c45ddd1233281c9eaaf7ba51b2ed12aa1e,98,57,0xc6d7a7fec40fa8b17540e25c411ebfcbbfe0693c67f71f4609873f138bff8ac5-57,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077581,2019-01-16 19:28:04,0xd4b0d390d044cf7c44878fed118b7cf9f678fea3e1b5bb4a70d1a55e671d3e4b,0xf2a9404a78b5619457ca77112e8a2faeab517bb1b16bb67be5813142a6255e78,30,21,0xd4b0d390d044cf7c44878fed118b7cf9f678fea3e1b5bb4a70d1a55e671d3e4b-21,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077583,2019-01-16 19:28:26,0x0e60b450a92ffcddf27612ba7196e45310c521f31c8202f9a413759bcd3f0a9e,0x469417065f8d54727616d6ae243e7e95eef0992c9e91a49424bc363475876fea,45,68,0x0e60b450a92ffcddf27612ba7196e45310c521f31c8202f9a413759bcd3f0a9e-68,41a322b28d0ff354040e2cbc676f0320d8c8850d
7077584,2019-01-16 19:28:50,0xcacc2e0923bad1519325aff5111a28a51d83a2b1ea48bfb458b5b962a9e2cafa,0xc11052d6215101cf9f5dbb92d67f383058eccf7a039eaaab2e34d78ef6fc2f06,153,106,0xcacc2e0923bad1519325aff5111a28a51d83a2b1ea48bfb458b5b962a9e2cafa-106,41a322b28d0ff354040e2cbc676f0320d8c8850d
